1425,.235
1426,.253
1427,.286
1428,.294
1429,.303
1430,.319
1431,.335
1432,.352
1433,.375
1434,.392
1435,.403
1436,.420
1437,.436
1438,.454
1439,.475
1440,.499
1441,.513
1442,.528
1443,.539
1444,.559
1445,.573
1446,.590
1447,.621
1448,.637
1449,.654
1450,.671
1451,.687
1452,.705
1453,.721
1454,.739
1455,.756
1456,.773
1457,.790
1458,.807
1459,.832
1460,.842
1461,.858
1462,.875
1463,.892
1464,.913
1465,.926
1466,.944
1467,.963
1468,.979
1469,.995
1470,29.11
1471,.27
1472,.44
1473,.60
1474,.78
1475,.97
1476,.116
1477,.134
1478,.148
1479,.165
1480,.184
1481,.199
1482,.216
1483,.232
1484,.250
1485,.265
1486,.283
1487,.300
1488,.317
1489,.333
1490,.355
1491,.386
1492,.417
1493,.427
1494,.442
1495,.455
1496,.467
1497,.476
1498,.488
1499,.500
1500,.518
1501,.537
1502,.554
1503,.570
1504,.584
1505,.601
1506,.619
1507,.633
1508,.651
1509,.671
1510,.688
1511,.705
1512,.725
1513,.740
1514,.756
1515,.776
1516,.792
1517,.809
1518,.826
1519,.842
1520,.863
1521,.877
1522,.898
1523,.912
1524,.922
1525,.938
1526,.956
1527,.973
1528,.989
1529,30.6
1530,.28
1531,.42
1532,.58
1533,.74
1534,.91
1535,.112
1536,.128
1537,.143
1538,.161
1539,.176
1540,.196
1541,.216
1542,.227
1543,.246
1544,.261
1545,.299
1546,.308
1547,.317
1548,.329
1549,.344
1550,.363
1551,.377
1552,.394
1553,.410
1554,.428
1555,.447
1556,.466
1557,.479
1558,.496
1559,.515
1560,.535
1561,.552
1562,.568
1563,.585
1564,.598
1565,.614
1566,.634
1567,.650
1568,.666
1569,.683
1570,.701
1571,.720
1572,.738
1573,.755
1574,.772
1575,.786
1576,.803
1577,.821
1578,.838
1579,.854
1580,.872
1581,.888
1582,.906
1583,.922
1584,.939
1585,.956
1586,.973
1587,.990
1588,31.6
1589,.23
1590,.44
1591,.58
1592,.76
1593,.93
1594,.108
1595,.125
1596,.142
1597,.159
1598,.177
1599,.194
1600,.210
1601,.228
1602,.246
1603,.258
1604,.274
1605,.294
1606,.311
1607,.328
1608,.345
1609,.362
1610,.380
1611,.396
1612,.413
1613,.434
1614,.448
1615,.462
1616,.481
1617,.497
1618,.515
1619,.531
1620,.546
1621,.568
1622,.580
1623,.596
1624,.613
1625,.629
1626,.645
1627,.662
1628,.677
1629,.694
1630,.713
1631,.733
1632,.749
1633,.766
1634,.784
1635,.801
1636,.817
1637,.831
1638,.848
1639,.866
1640,.883
1641,.902
1642,.920
1643,.936
1644,.952
1645,.968
1646,.983
1647,32.4
1648,.16
1649,.34
1650,.51
1651,.67
1652,.85
1653,.104
1654,.121
1655,.138
1656,.155
1657,.172
1658,.189
1659,.211
1660,.221
1661,.238
1662,.254
1663,.270
1664,.363
1665,.370
1666,.378
1667,.385
1668,.392
1669,.404
1670,.423
1671,.437
1672,.454
1673,.470
1674,.487
1675,.504
1676,.520
1677,.538
1678,.555
1679,.571
1680,.588
1681,.605
1682,.625
1683,.638
1684,.656
1685,.673
1686,.689
1687,.709
1688,.722
1689,.740
1690,.759
1691,.776
1692,.793
1693,.809
1694,.826
1695,.842
1696,.865
1697,.878
1698,.895
1699,.913
1700,.931
1701,.950
1702,.966
1703,.984
1704,33.0
1705,.30
1706,.44
1707,.52
1708,.65
1709,.81
1710,.97
1711,.113
1712,.130
1713,.146
1714,.164
1715,.179
1716,.196
1717,.212
1718,.229
1719,.247
1720,.264
1721,.286
1722,.302
1723,.323
1724,.340
1725,.355
1726,.372
1727,.389
1728,.409
1729,.423
1730,.439
1731,.456
1732,.473
1733,.490
1734,.506
1735,.523
1736,.540
1737,.556
1738,.574
1739,.592
1740,.610
1741,.624
1742,.643
1743,.660
1744,.674
1745,.690
1746,.707
1747,.724
1748,.749
1749,.757
1750,.771
1751,.793
1752,.806
1753,.820
1754,.837
1755,.854
1756,.871
1757,.887
1758,.905
1759,.921
1760,.939
1761,.955
1762,.973
1763,.989
1764,34.6
1765,.23
1766,.39
1767,.57
1768,.74
1769,.91
1770,.110
1771,.124
1772,.141
1773,.158
1774,.176
1775,.191
1776,.208
1777,.227
1778,.244
1779,.261
1780,.278
1781,.343
1782,.350
1783,.360
1784,.369
1785,.380
1786,.390
1787,.400
1788,.416
1789,.433
1790,.452
1791,.469
1792,.482
1793,.499
1794,.519
1795,.534
1796,.554
1797,.573
1798,.588
1799,.603
1800,.622
1801,.639
1802,.658
1803,.670
1804,.686
1805,.702
1806,.719
1807,.740
1808,.758
1809,.775
1810,.793
1811,.814
1812,.823
1813,.836
1814,.856
1815,.872
1816,.889
1817,.906
1818,.921
1819,.939
1820,.957
1821,.976
1822,.994
1823,35.9
1824,.27
1825,.44
1826,.56
1827,.73
1828,.89
1829,.108
1830,.126
1831,.145
1832,.161
1833,.175
1834,.191
1835,.209
1836,.225
1837,.246
1838,.259
1839,.277
1840,.296
1841,.312
1842,.326
1843,.345
1844,.360
1845,.377
1846,.393
1847,.409
1848,.433
1849,.445
1850,.462
1851,.479
1852,.495
1853,.514
1854,.530
1855,.546
1856,.563
1857,.580
1858,.596
1859,.614
1860,.631
1861,.654
1862,.665
1863,.680
1864,.696
1865,.714
1866,.737
1867,.747
1868,.764
1869,.781
1870,.802
1871,.820
1872,.837
1873,.854
1874,.873
1875,.887
1876,.904
1877,.920
1878,.939
1879,.955
1880,.972
1881,.992
1882,36.5
1883,.21
1884,.38
1885,.54
1886,.68
1887,.85
1888,.101
1889,.120
1890,.135
1891,.153
1892,.168
1893,.185
1894,.203
1895,.220
1896,.236
1897,.253
1898,.269
1899,.287
1900,.308
1901,.320
1902,.337
1903,.356
1904,.373
1905,.389
1906,.405
1907,.425
1908,.446
1909,.462
1910,.477
1911,.493
1912,.514
1913,.527
1914,.546
1915,.562
1916,.581
1917,.597
1918,.614
1919,.631
1920,.648
1921,.664
1922,.683
1923,.700
1924,.712
1925,.730
1926,.747
1927,.763
1928,.777
1929,.795
1930,.812
1931,.835
1932,.851
1933,.866
1934,.889
1935,.906
1936,.916
1937,.931
1938,.948
1939,.969
1940,.986
1941,37.1
1942,.19
1943,.36
1944,.49
1945,.69
1946,.83
1947,.102
1948,.120
1949,.137
1950,.156
1951,.166
1952,.182
1953,.198
1954,.215
1955,.253
